CUI,CAEN,ACTIVE IMOBILIZATE - TOTAL,ACTIVE CIRCULANTE - TOTAL din care:,Stocuri,Creante,Casa si conturi la banci,CHELTUIELI IN AVANS,DATORII,VENITURI IN AVANS,PROVIZIOANE,CAPITALURI - TOTAL din care:,Capital subscris varsat,Patrimoniul regiei,Cifra de afaceri neta,VENITURI TOTALE,CHELTUIELI TOTALE,Profitul brut,Pierdere bruta,Profitul net,Pierdere neta,Numar mediu de salariati
19125650,4672,1847644,34278734,16604317,13903380,3728343,45511,17267015,,462471,18442403,6850000,,70240279,71289970,64642587,6647383,0,5553634,0,44
19133636,4211,3345846,39080706,24170938,14547227,362541,56733,30040587,,,12442698,338000,,15809350,38374749,37417571,957178,0,724255,0,122
19176459,4618,613020,34805735,6651794,18537364,9616577,,27071214,,,8347541,60000,,39677515,40014382,31673637,8340745,0,7075541,0,13
19203596,4663,1918495,2745085,1646184,1097864,1037,,3461066,,,1202514,100000,,5861023,5861025,5572896,288129,0,242028,0,13
19222164,4622,278989,3630051,1859653,844965,924988,8634,4856799,,,-939125,4467177,,6507530,6736080,6385174,350906,0,350906,0,21
19231430,7120,12868621,17922655,129292,12895107,4898256,135835,8109376,20008,,22797727,161500,,53178811,53304315,48583835,4720480,0,4121167,0,78
19234916,4616,32449822,42552009,31441283,8044496,3066230,1539228,82255297,,,-5714238,47861400,,98607542,102596149,112943002,0,10346853,0,10346853,295
19279217,4941,12866385,9077966,989,5207194,3869783,607543,14906842,5438,,7639614,18540,,35424182,36606888,33629283,2977605,0,2481463,0,107
19501312,8010,312780,53147771,39832540,12327516,987715,108644,35487730,140823,,17940642,200000,,25925843,27127780,38058801,0,10931021,0,10931021,480
19616428,4120,2428682,10935415,365865,2929261,7640289,131915,4295678,351238,2520000,6329096,396000,,31483765,34116572,27001627,7114945,0,5927721,0,65
19990049,1623,2441027,22074908,6303071,15619111,152726,,17984270,,3763073,2768592,100000,,31265081,32246567,30494843,1751724,0,1467365,0,103
19990081,3811,12977474,9169910,76791,8968234,124885,738341,37535213,19431,3596254,-18265173,20090000,,15705212,16086307,25004347,0,8918040,0,8918040,215
20119287,5630,27199987,13669039,4985434,2034507,6649098,974195,12603592,1084244,5579314,22576071,13786200,0,76512073,76907508,62540486,14367022,0,12072887,0,268
20438081,4120,1931041,3595334,1027948,2434283,133103,27545,3229570,,8106,2316244,10000,,8376096,8239951,7221222,1018729,0,996981,0,46
20507645,4663,3405842,17021303,5606902,7597559,3816842,140904,6089209,,,14478840,1000,,36215752,34687670,32223945,2463725,0,2084180,0,65
20830297,5920,24333,4717592,306847,149658,4261087,33260,3131476,,,1643709,3600,,8330977,8393668,6408179,1985489,0,1639929,0,8
20914495,3522,99892929,49758387,11038302,30817188,7902897,18507,22073973,7211558,205000,120179292,57407620,,90411942,92632686,78904032,13728654,0,13728654,0,180
6725130,4941,20255901,47340980,1439757,44584268,1316955,997014,63164279,309694,5863,5114059,1365000,,159414058,169109411,165212430,3896981,0,3063667,0,576
6726755,1052,60069573,42916081,11913583,22141746,8860752,227422,29781881,6689,,73424506,10000000,,126678912,148672669,121227663,27445006,0,23322461,0,635
6734030,4321,249667793,166608987,31291590,96257425,33522816,750431,77583758,319177,1617540,337506736,42126043,,153869781,172664904,152305555,20359349,0,17924126,0,370
6739984,4299,178214,237627,30582,187178,19867,,195082,,,220759,1400000,,518063,1021181,1881597,0,860416,0,860416,21
6769403,4799,1105441,50885057,77458,47346123,3461476,568755,27579784,,1288752,23690717,11121050,,156348827,158522354,145334156,13188198,0,10260309,0,51
6769462,4646,40873211,190537818,38366073,142796364,9375381,1324710,184742564,,902966,47090209,11892860,,436020712,449362486,446303810,3058676,0,2638347,0,230
6769659,4677,1051092,13590177,10554864,2922092,113221,33609,12793952,16433,,1864493,1800,,132454983,134979728,134128831,850897,0,850897,0,27
6769748,111,65419187,23933763,17342323,4960442,1630998,256496,24320470,2498373,23892,62766711,1361400,,59180496,72115289,65777056,6338233,0,5353296,0,215
6770181,4920,118535676,83410488,6460865,64391206,12558417,349876,94911139,65113,9606,107310182,30952400,,252794570,283105772,291464868,0,8359096,0,8359096,935
6786595,111,27874244,35572272,9111525,26406589,54158,119300,48688778,3307534,,11569504,2232500,,189891185,197604112,195705449,1898663,0,1551192,0,67
6787981,2120,19793776,85781510,19734214,65672912,374384,116631,25296956,,,80394961,61000,,135056605,140480367,110954562,29525805,0,25438720,0,164
6789850,4759,4186850,27491567,237225,25178099,1405897,244884,34235176,1134322,,-3446197,380000,,201534551,201622237,205693997,0,4071760,0,4071760,
6793010,3109,333831984,160797477,78867262,81298936,631279,604,332336224,146090,,162147751,2030000,,838324225,849458051,799694574,49763477,0,45373224,0,4133
6811508,1107,236978876,170070200,54328936,99879860,5128412,6296836,298603818,,297682,114444412,6731970,,760151250,824263138,797731536,26531602,0,26531602,0,612
6811583,4730,91658328,42448499,12773359,14795869,14879271,372801,109277085,28611,7513056,17660876,23876310,0,424743742,427914397,424966025,2948372,0,2948372,0,26
6812040,4621,3139626,293201761,177301198,113094179,2806384,265406,241800856,20747,854982,53930208,1836,,1820757788,1855900388,1840682065,15218323,0,12596312,0,53
6818298,4647,32252089,85994927,31131874,40862792,3219876,395385,81248099,,233044,37161258,300000,,148504332,163417874,157871729,5546145,0,4707935,0,212
6824222,1061,76812472,56343552,39698295,13955956,2689301,411039,75064913,7219450,0,51282700,1301000,0,147911788,159954506,151530518,8423988,0,7278443,0,415
6833743,4941,36363035,24068907,2979604,20893729,195574,2783914,40173944,,,23041912,3000000,,119704785,127238206,123106375,4131831,0,3455310,0,332
6834374,2229,114419509,81748772,17047760,46407431,18293581,56709,95495949,13424597,,87304444,50000,,142201445,150607947,131194848,19413099,0,16587627,0,503
6842431,7912,27875438,25847542,21637,24143829,1682076,2045678,28032581,3441354,,24294723,13656420,,16647696,23123122,16243785,6879337,0,5616486,0,83
6844726,4531,43576506,356898133,193027362,159709354,2616152,6683953,316207048,329569,1511443,89110532,14600000,,746301238,780990362,742187742,38802620,0,33183627,0,1142
6850671,4730,16273443,4200690,1392295,1811203,997192,49881,13501190,,,7022824,772640,,132327608,135638529,129956975,5681554,0,4860563,0,59
6854339,2120,10339028,108889967,0,6512992,102376975,0,1248086,0,0,117980909,125328,0,1636921,4928423,29531942,0,24603519,0,24603519,0
6857947,4120,41281915,21132290,11792953,7059105,2280232,170183,20819123,8377,0,41756888,381000,0,19573738,21141841,20826251,315590,0,142353,0,206
6505878,6820,129153105,6415242,1177001,1141291,4096950,109810,126235003,33903428,286475,-24746749,31980500,,28486553,33150138,39692688,0,6542550,0,6542550,171
6505940,7912,34354646,31520387,3748673,27505185,266529,122694,55572706,,,10425021,450045,,32663348,40341643,37617080,2724563,0,2169805,0,196
6506326,4291,141373288,13687526,1283363,12240702,161408,59377,149600671,378935,32272,5108313,138695500,,4387289,4700323,9004273,0,4303950,0,4303950,143
6506350,1812,86801069,22077032,2583707,17840247,1653078,167305,68286259,,,40759147,19844,,50772989,51600533,48111125,3489408,0,3203297,0,163
6519490,4690,335727,14126428,6213388,7834937,78103,47076,8038995,,,6470236,31000,,48000949,48627336,42251723,6375613,0,5324085,0,21
6545856,2030,4765727,24572126,6760712,16758717,1052697,5075,16411187,533447,,12398294,2204200,,38816333,40132308,33055558,7076750,0,5884304,0,156
6545961,4120,1677842,457569,18865,437870,834,,2680649,,,-545238,250000,,0,0,3916,0,3916,0,3916,0
6546959,4120,28694512,48767109,1398509,20114672,27253928,167537,35455250,0,8712987,33460921,200200,0,91578836,91610504,80060259,11550245,0,9797647,0,185
6548062,2511,7306968,9429979,2589912,4167060,1107402,336,8719285,193968,,7824030,1593000,,17498490,17850382,18672124,0,821742,0,821742,65
6549440,4675,5873825,16187873,4471197,11607875,108801,82407,12792140,,,9351965,5848680,,57828000,57327129,54061080,3266049,0,2812288,0,39
6549700,6209,15249459,2894759,688209,1924871,281679,154780,8706288,3191373,0,6401337,921657,0,20613997,22163403,27039683,0,4876280,0,4876280,116
6549777,4649,8609518,17385992,13992357,3141443,252192,37274,9572649,,,16460135,360000,,36478167,36852450,34581234,2271216,0,1899505,0,76
6558805,1011,15239669,8367317,6378432,1257867,731018,8677,20817379,,,2798284,1776200,,82268967,127377124,126967289,409835,0,263535,0,485
6561690,2821,9184292,12635005,5779792,4348863,2506350,47488,4536886,5451850,,11878049,100000,,21330310,25770548,24092843,1677705,0,1326324,0,70
6561746,1089,7908780,29129983,14813877,18992093,-4675987,,23353117,,,13685646,844650,,86592286,88031925,78109085,9922840,0,8348030,0,169
6600179,4623,2039306,6654329,4963769,1312801,377759,56521,9481100,,,-730944,7511910,,32861228,33786716,32198467,1588249,0,1588249,0,16
6600187,3109,28430042,49118859,12202751,36260227,655881,0,35303363,0,0,42245538,16234210,0,81564503,85944080,80898872,5045208,0,4306068,0,636
6612564,6209,55158398,23251449,7668310,9450578,6132561,33974,2402010,7170507,1233856,67637448,1000000,,24580770,26199584,25599632,599952,0,575694,0,88
6615633,4120,2152903,771123,57750,289025,424341,,263809,,59885,2600332,42890,,2171575,2171638,1883602,288036,0,241950,0,10
6636750,2849,28917379,17670695,2006759,11260717,4403219,42426,20505200,3015320,,23109980,174000,,29551550,31260312,24835212,6425100,0,5682903,0,133
6637100,1412,13552809,5591053,2204214,2448241,938598,353091,6432775,4667837,,8396341,100000,,10200452,13116789,9947719,3169070,0,2621564,0,109
6637518,5510,168505756,6697738,1447416,2988917,1045944,208775,76268619,3019543,225952,95898155,19604603,,45011797,48142657,47724130,418527,0,418527,0,219
6638572,4639,822877,308358,181804,116383,10171,7020,2192453,,,-1054198,1115195,,4542419,4544605,4412522,132083,0,132083,0,12
6643820,2899,12035759,6295914,3461593,2438884,395437,16118,18235229,1924572,383181,-2195191,23000000,,15220324,16990086,22431964,0,5441878,0,5441878,87
6644957,4120,5430926,16469670,3756016,4212821,8500833,61459,10298315,620952,3682272,7360516,262500,,14479639,15300532,18087500,0,2786968,0,2786968,84
6645740,7311,473192,49738265,,40153951,9584314,814237,44446455,160077,2498443,3920719,90000,,145404546,146365524,142013153,4352371,0,3674076,0,36
6646141,1101,40414486,41560298,6661849,34580661,317788,102300,42260601,,,39816483,1000000,,54268680,54988939,45563146,9425793,0,7860855,0,89
14626749,4222,7491626,16571041,3352988,11547279,1670774,50079,16309967,,1365363,6437416,350000,,26067719,26813671,25960628,853043,0,513112,0,68
14627760,1071,526795,1382418,197992,853352,331074,8019,825722,2000,,1089510,141400,,13300384,13701128,12935570,765558,0,655446,0,143
14657320,4110,465473770,19958172,,6418174,13539998,1577859,205664250,866509,14589047,265889995,330,,45171648,52604709,37778245,14826464,0,12504425,0,
14659169,1072,31367058,18084697,4168774,11380028,2535895,101230,152087218,,,-102534233,32641000,,31784439,34775235,54336461,0,19561226,0,19561226,219
14665500,8130,4041079,8307296,2411889,1045834,4849573,58065,5831140,95900,0,6479400,1970000,0,36826348,37862045,36364304,1497741,0,1273112,0,587
14672222,1729,3270110,22416715,4869224,16049871,1497620,179184,8208031,6942,0,17651036,28277843,0,57057267,59624921,55991169,3633752,0,2692254,0,133
14685770,4931,10898061,2690001,271573,1940334,478094,151131,7941337,,,5797856,20422964,,10355602,10362137,10348314,13823,0,8692,0,143
14703086,6832,187123332,3433898,112189,861263,2460446,13618,108652625,999972,0,80918251,309938,0,27914908,30935581,22404580,8531001,0,6820307,0,80
14757841,4110,490637713,55713619,66240,46273176,9374203,1469624,317528575,1310054,,228982327,26429880,,51083334,61790714,80652391,0,18861677,0,18861677,51
14759923,7112,191150,10081528,1779643,8180050,121835,338225,22475811,159929,,-12024837,10000,,13256494,13926548,24741423,0,10814875,0,10814875,67
14764539,2521,5702247,21432101,9989979,10282994,1159128,1445,21426487,60026,439494,5209786,3500000,,41116777,42162632,40396759,1765873,0,1505750,0,154
14767446,4120,133030922,32787758,0,4247583,28540175,1314739,522062169,586872,0,-355515622,54845000,0,34753353,61829359,53374585,8454774,0,8454774,0,0
14774435,6612,35979603,217717199,687210,9539755,81298984,205139,224032923,139778,,29729240,19022090,,56030584,62146387,51280187,10866200,0,9130026,0,141
14779017,3250,6564993,17688970,3453992,13082744,1152234,40327,4608036,573375,,19112879,2000,,26632706,27186988,22392734,4794254,0,4227132,0,121
14781297,4636,1704569,7303159,1160305,3356497,2786357,,2138909,,,6868819,8200,,19651555,19799583,17568133,2231450,0,1914251,0,23
14792768,4639,747750,11113751,2604092,7688565,821094,136089,9186445,3950,31042,2776153,5314090,,39829698,40308267,39386520,921747,0,799909,0,86
14812555,4673,315981,15774260,1851714,9751404,4171142,74776,17937777,0,0,-1772760,327620,0,18106673,18832007,20990302,0,2158295,0,2158295,19
14817625,3109,901644,1749967,587561,389887,772519,311,476839,,,2175083,10200,,2334296,2332575,2222080,110495,0,90878,0,28
14819910,4646,308257,14382363,2985519,10960701,436143,10314,9736455,,,4964479,250,,29211189,30047501,29423334,624167,0,519599,0,10
14837304,4939,12269548,13007352,11710,12919237,76405,52748,24586072,,,743576,10000,,11240443,12708704,11897941,810763,0,664925,0,59
14837649,4649,15073,3053033,1976602,1040455,35976,,2748663,,,319443,200,,8288344,8287989,8212395,75594,0,65010,0,4
14842084,4120,8479414,7471349,,5944295,1527054,,9547174,49388,4504884,1849317,200,,13214290,13375196,11699910,1675286,0,1407240,0,80
14872190,4791,31221,820439,136826,413848,269765,,774190,5425,,72045,1000,,5220538,5290987,5201843,89144,0,70660,0,7
14875731,7112,4404685,8185255,240373,5216491,2728391,22217,2930611,,180000,9501546,11591800,,6325249,8148072,11395987,0,3247915,0,3247915,56
14889087,4671,7555038,11263478,0,9831068,1432410,13773,17280242,0,0,1552047,725000,0,119686670,119964761,118935042,1029719,0,834107,0,18
14893410,6832,68797398,21299122,135304,3910684,17253134,73434,934562,57523,105856,89072013,56701673,,15279774,15925526,12571215,3354311,0,2692517,0,41
20923060,4941,6522453,3225862,0,3168620,57242,30970,9845484,0,0,-66199,200,0,10779056,10985081,12099349,0,1114268,0,1114268,30
20950218,4941,2075674,1323620,226033,667530,430057,65442,2898438,,,566298,21000,,6959660,7134088,7043253,90835,0,87342,0,21
20986980,4110,1285880510,24320362,199449,13650422,10470491,2213488,1241220022,8962039,,62232299,6216000,,118629617,184304649,278940166,0,94635517,0,94635517,17
21044239,1520,495937,1101910,208533,751127,142250,,1443341,,,154506,100000,,5100100,5322775,5271839,50936,0,34506,0,150
21090383,4672,367864,737558,299580,401126,36852,15818,2007587,,,-886347,10000,,3205914,3205916,3225856,0,19940,0,19940,12
21114156,8291,5188971,184970535,261684,145717047,38991804,687983,188292200,337,5918,2549034,2000000,,86399932,123438445,122368024,1070421,0,570944,0,572
