CUI,CAEN,ACTIVE IMOBILIZATE - TOTAL,ACTIVE CIRCULANTE - TOTAL din care:,Stocuri,Creante,Casa si conturi la banci,CHELTUIELI IN AVANS,DATORII,VENITURI IN AVANS,PROVIZIOANE,CAPITALURI - TOTAL din care:,Capital subscris varsat,Patrimoniul regiei,Cifra de afaceri neta,VENITURI TOTALE,CHELTUIELI TOTALE,Profitul brut,Pierdere bruta,Profitul net,Pierdere neta,Numar mediu de salariati
29462466,5222,18949560,6120530,58600,691286,5370644,0,124850,0,3005633,21939607,3000,0,2974564,3075701,6349444,0,3273743,0,3273743,14
30531101,3821,51965,324985,120513,196361,8111,,674347,,,-297397,233000,,579631,579632,336686,242946,0,198225,0,10
30750004,3530,1337895,10583422,233446,10175373,174603,1702,6970010,0,8545,4944464,4280000,0,17476496,17821663,18691868,0,870205,0,870205,82
30756007,162,4663120,34320132,7289571,15666728,11363833,,31902818,,,7080434,1807720,,44310359,51924478,50163930,1760548,0,1565877,0,23
30860945,3811,13311631,5050186,108286,1015253,3926647,0,15284239,,,3077578,7258000,,12454799,12630928,13929996,0,1299068,0,1299068,245
31398209,3600,83019,112979,11238,89163,12578,,288548,,,-92550,1000,,1065223,1076507,1011062,65445,0,63879,0,24
32456219,4623,3943343,6377022,118739,5688437,569846,,15343830,,,-5023465,902760,,2062697,8687050,7844723,842327,0,842327,0,16
33197910,6820,,17278,,530,16748,,0,,,17278,200,,10760,10760,1045,9715,0,9392,0,
34127590,4621,2817275,23875147,15805346,7802166,267635,9188,24869721,,,1831889,400,,39501765,39737150,38679403,1057747,0,899726,0,10
34264600,4120,207239,13069911,125060,12940815,4036,3119,17324278,,,-4044009,5010,,255,15648,813208,0,797560,0,797717,6
34506623,8690,904,163,,,163,,23487,,,-22420,200,,9092,9092,7636,1456,0,1180,0,
34665777,4639,3064225,25969588,7812991,16374626,1781971,244,21803447,,,7230610,200,,109074503,109095424,104598809,4496615,0,3773977,0,37
36554058,4110,10856243,89497128,83715122,4025595,1756411,9410,62173739,128750,68304,37991988,200000,,65955592,103335833,57283177,46052656,0,38607901,0,76
36653647,3600,,43558,,39395,4163,,39305,,,4253,235200,,156498,156965,239113,0,82148,0,82148,4
36809569,8010,244369,342928,17263,316625,9040,726,581396,,,6627,200,,1761569,1761581,1747132,14449,0,3605,0,35
37070471,8130,6179,127996,,8364,119632,,31790,,,102385,10200,,468218,468232,414886,53346,0,44491,0,6
38738707,8110,8679,220685,,75899,144786,,71032,,,158332,200,,560147,565883,402092,163791,0,158132,0,18
538310,1011,8585227,17095042,6032433,9022228,2040381,96280,15826936,1862147,20285,8067181,3000000,,50386162,56317365,56275553,41812,0,18257,0,132
546682,1330,10673671,27471875,5106334,3535231,18823331,120306,9082724,,,29183128,6821500,,24993889,44478726,30597813,13880913,0,13690390,0,312
556996,2599,23924623,22596375,6551379,5941798,10103198,2758,22254550,,,24269206,10000000,,23682570,25654604,21712855,3941749,0,3403490,0,125
557274,2712,11856330,12045005,7492670,4459742,92593,37989,6306179,21093,200012,17412040,1676538,,17361813,18473661,21431672,0,2958011,0,2958011,220
558580,4637,11376975,8651867,2019723,6219450,328232,1320274,16607382,,869356,3872378,5781500,,43668869,44394600,43846807,547793,0,162092,0,79
559747,5510,77901405,3698016,225411,1083494,2363176,409311,13633371,381806,244440,67749115,47120843,,15957062,16320449,15403046,917403,0,743725,0,115
3600271,1413,44467021,19393198,1063,1520465,17871670,106561,3610680,,7003415,53352685,4620975,,70980585,62339161,57811990,4527171,0,3621035,0,999
3667158,1413,13954739,15111309,11942619,2601795,481889,224138,7505058,,,21785128,2057500,,36064942,42478665,41968227,510438,0,510438,0,518
4086293,1729,6059481,7846141,2963012,4745817,137312,7651,6217493,494516,,7201264,500600,,18009091,19209378,18815047,394331,0,336622,0,67
5129376,5510,45084692,2638939,1717602,863075,58262,16869,27996296,5641774,,14102430,10571420,,19255283,19567789,17051520,2516269,0,2493403,0,127
5993355,4941,6106679,3098742,90835,2194695,813212,200546,4720651,,,4685316,17750,,12231461,12563684,11371718,1191966,0,992300,0,30
6832268,4211,8045610,39345557,24586704,6353768,8405085,,20421559,1843723,4434174,20691711,625000,,36006211,42773246,41530952,1242294,0,1023840,0,115
7028793,4211,1874203,7222308,928116,1970889,4323303,31538,1536908,,96600,7494541,1143930,,11900235,13285468,13243495,41973,0,1019,0,74
7453653,4931,410260,168552,,107082,61470,,86377,,,492435,90416,,1024162,1028163,986111,42052,0,31830,0,10
7850009,3811,435319,1948144,19481,1127596,801067,0,226231,187826,0,1969406,695400,0,2352526,2394215,2213666,180549,0,151358,0,37
8510382,3811,2104767,1512535,92953,993703,425879,85087,1403155,29444,,2269790,1096123,,4564526,4854532,4823654,30878,0,19772,0,69
8574327,3600,221000660,15125907,597798,5927655,8600454,24268,33780485,186978601,,15391749,11734243,,27939327,30450076,27552668,2897408,0,2479546,0,342
8670570,3811,6419562,3790899,374022,2778342,638535,149058,5373991,65676,,4919852,1228450,,22160135,22521333,21495146,1026187,0,979933,0,259
9484800,4941,21864514,14679677,1359021,13130830,189826,1697646,33509886,,,4731951,7890,,101391217,104061916,103166108,895808,0,895808,0,235
9670187,2222,22542747,19898190,5743919,12668526,1143303,73211,19171061,,,23343087,10453330,,63851286,64483853,59268754,5215099,0,4775072,0,109
12773808,1413,57332512,42073722,24364901,17608775,91553,338986,71723360,0,466390,27555470,899097,0,126135031,129105116,139244054,0,10138938,0,10138938,990
13351089,5510,16716483,3420308,1386003,1117942,916363,8387,16368630,0,0,3776548,350000,0,13412484,13754829,12001349,1753480,0,1685453,0,125
13739316,3240,7594938,13494054,7466948,6012115,14991,110216,18299339,273226,,2626643,300000,,19054175,18874256,18791132,83124,0,62422,0,100
14004410,4673,20451494,8069358,4885493,1060901,2122964,50542,4475371,0,0,24096023,10000,0,60551400,61640323,58933876,2706447,0,2029782,0,112
14601183,6110,20637222,27425135,35836,19834530,7554769,16709593,12244687,16643700,,35883563,29801490,,57124355,58022269,51361133,6661136,0,5736377,0,45
15065024,1011,20712441,17933260,2158147,13643675,2131438,,20063929,912622,,17669150,430000,,68448748,68853173,60318465,8534708,0,7390072,0,118
15428073,4941,10062255,18288501,192470,17353636,742395,188466,21306538,1175,11816,7219693,5260,,85278442,86106958,83343678,2763280,0,2304148,0,61
17177326,210,523129,3445890,470611,692356,2282923,1637,845259,526553,79431,2519413,1,,8488152,8563783,5699369,2864414,0,2408519,0,35
18223803,2562,18463878,11589200,9033037,2093625,462538,34512,22345314,,,7742276,3549000,,52694046,53931251,51996431,1934820,0,1636098,0,205
21496420,2562,6198487,55498475,26335980,26445296,2717199,102643,35206151,,,26593454,34000,,112208757,123175922,115480324,7695598,0,6668064,0,213
25428615,3811,201220,816181,8531,663869,143781,,324036,,,693365,505000,,1493445,1502373,1441967,60406,0,51202,0,18
28272218,1629,630838,1366210,31492,1178429,156289,,806022,,,1191026,255,,12676756,12678570,11291504,1387066,0,1186555,0,2
33399693,3530,,691731,147432,471740,72559,,1074098,,,-382367,182000,,1544737,1624138,2000866,0,376728,0,376728,16
38255508,6832,,54135,,31665,22470,,36750,,,17385,50000,,107738,111834,141295,0,29461,0,29461,
39525634,5510,24247126,1392479,200813,186551,1005115,16888,2377048,,,23279445,23000000,,2813824,2820144,2524710,295434,0,279445,0,58
39716308,4211,152682,266702,491,20984,245227,,25669,,,393715,500000,,71999,71999,178284,0,106285,0,106285,7
892830,147,58480647,16519696,8650905,5545910,2249040,45787,112617463,,8102408,-45673741,6531002,,24254126,22933580,52461188,0,29527608,0,29527608,111
901512,2012,30930182,176760753,21418732,151870752,3471269,36438,120239277,,206646,87281450,5863630,,102695951,114030648,102415613,11615035,0,10371709,0,157
908332,2892,65115270,67260845,44840648,22199980,220217,,24841282,169874,,107364959,29870890,,15570088,29552876,30811160,0,1258284,0,1258284,206
916670,2030,9980076,18221324,3171350,14820393,229581,200108,24617204,,274658,3509646,2814125,,32898069,33671465,35095365,0,1423900,0,1423900,58
917713,4321,6047533,30491997,2626187,13385151,14480659,,9192500,3515570,,23831460,40000,,26950279,30086351,22241972,7844379,0,6705519,0,64
920166,2892,4132985,21253936,3758416,6685866,10809654,1041,2480127,,,22907835,1037893,,31090748,31125898,18862867,12263031,0,10466989,0,155
932667,4711,10652051,10314402,5205759,1317430,3791213,,8566835,,,12399618,16850,,62850662,63909088,58770457,5138631,0,4269892,0,133
3565239,4719,5772845,19420274,9111130,8998717,1310427,81665,17086565,,,8188219,200000,,37924553,38008258,36124016,1884242,0,1590425,0,49
4606469,2229,18530195,21249683,1761420,5137666,14350597,1085,3234425,4415414,0,32131124,1160,0,73594527,74627057,67456349,7170708,0,6023594,0,203
4807373,4532,12878996,4505256,1599781,2022231,883244,,11959757,82373,,5342122,4481500,,23987917,24009989,23984501,25488,0,17726,0,79
5488701,4634,10347142,18000184,8249184,8726106,1023894,30922,21258589,,,7119659,334000,,69889895,70054805,69015786,1039019,0,807702,0,149
5817553,4639,2599775,6526248,3528638,2847823,149787,,3751940,,,5374083,413800,,26097713,26214818,25727667,487151,0,408548,0,13
5980061,1722,10656714,22919059,11811583,10610444,497032,57541,32360637,19307,,1253370,91000,,62354606,65911899,66484012,0,572113,0,628350,152
6030256,4669,987565,34935765,18406310,9745335,6784120,,25793887,,,10129443,3450,,41739784,41829926,37694059,4135867,0,3539244,0,18
6680771,1621,18924052,15234599,11932797,1909430,1392372,,18038700,518801,272662,15328488,82801,,29480195,36511809,34138237,2373572,0,2123701,0,167
6681637,1610,24027123,13901155,9800745,658522,3441888,93316,10130501,,,27891093,58500,,55107599,57859157,51707737,6151420,0,5311056,0,193
7113465,3900,17676014,9287089,4393519,3681529,1212041,,13468043,425200,,13069860,330230,,19282633,19294032,17981503,1312529,0,1037261,0,95
7578665,1624,890486,4437161,897575,2946418,593168,,2591169,,,2736478,200,,4640098,4028024,3762883,265141,0,217775,0,11
7953837,4941,70734773,25923637,1713541,23515708,694388,930365,47627402,0,0,49961373,20000,0,124765586,130518950,124697210,5821740,0,4982959,0,439
9119618,4778,1615393,27045603,17174826,2453547,7417230,2305,18517778,,,10145523,343330,,107745286,108002794,105439398,2563396,0,2196937,0,30
9119863,4531,4784226,15377629,4247720,6105753,5024156,,3993829,213299,,15954727,200000,,37893517,38908713,35316062,3592651,0,3090684,0,122
10072454,161,2464193,18313512,3264559,14973823,75130,,16547749,,,4229956,50080,,48336066,48519331,48323117,196214,0,153870,0,47
10084149,3600,380016139,65967786,479813,29274825,36213148,49307,51265722,342068886,542444,52156180,3058980,,59604981,62149620,58536617,3613003,0,3098194,0,679
10638988,4211,8415460,6038898,2184528,1927210,1927160,37738,2334637,,,12157459,6366465,,22872058,21827979,20459517,1368462,0,1151224,0,103
13476201,4941,29307687,33584392,683723,24793776,8106893,397162,16789957,,,46499284,4000000,,124432874,129531140,118838439,10692701,0,9039976,0,139
13947864,1413,9469581,32932517,7059387,10222834,15650296,2115159,15414600,,,29102657,15000,,85323317,87247343,62793451,24453892,0,20500792,0,310
14548594,4939,40679288,4316241,1312426,2993225,10590,458870,40374255,,,5080144,2951170,,39562489,44239563,45059368,0,819805,0,819805,292
14703159,4631,11739021,15549849,800248,14077062,672539,42159,16081593,565169,,10684267,5600000,,66594597,67791657,68236646,0,444989,0,473713,59
15283070,4321,2001711,14777180,2702525,8888941,3185714,80993,11558845,,205721,5095318,30000,,37040457,33457454,32596862,860592,0,704278,0,137
16011391,1729,44049157,16356123,5560564,9311811,1483748,113277,27420548,,,33098009,52765220,,28667804,28954649,26943756,2010893,0,1702969,0,145
16362317,2363,14102628,60558253,29187046,27252324,3869922,172575,62845071,,,11988385,1000010,,73946445,92311980,85466486,6845494,0,6670796,0,66
17146214,4672,9735727,18408035,7522040,9018116,1867879,0,22461196,0,0,5682566,600000,0,109733373,109729654,108531804,1197850,0,995631,0,60
17493990,2223,9541718,15956615,11022760,4119306,814549,19847,16745877,4739,,8767564,145000,,42362709,43656180,40075579,3580601,0,3004571,0,65
17870232,8130,1388946,5259653,35073,5118089,106491,,1108399,,42714,5497486,143637,,6910031,7572318,6812732,759586,0,634043,0,105
19083856,812,20534328,34133030,7531367,22813711,3787952,,32477521,1498220,,20691617,1000,,51791782,56573720,55126137,1447583,0,1210128,0,90
19378539,2790,18651121,16080925,2583903,13340534,156488,30042,20370886,,,14391202,745000,,93946697,94342904,87951099,6391805,0,5361938,0,468
21764442,4211,1933071,9972678,537475,7648391,1786812,,9365874,,96835,2443040,1000,,18778490,22258427,21695275,563152,0,468891,0,46
22579117,4399,21804461,88245473,52637620,31192066,4415787,,92958070,,,17091864,200010,,96207927,133724019,126428365,7295654,0,5955147,0,100
23784748,1072,40028340,13700769,1591189,7158781,4950799,81704,18901984,15596342,589237,18723250,1308780,,55910190,58860820,49916407,8944413,0,7693787,0,215
24023214,6832,444454,861531,18317,567096,276118,223761,363840,,,1165906,2195515,,2128298,2200184,2185495,14689,0,14689,0,9
25636012,210,9244434,305186,56991,205279,42916,0,236484,274046,0,9039090,0,0,1314725,1474603,1474603,0,0,0,0,16
26832874,5510,586868,1630983,87843,1168915,374225,,635500,20584,,1561767,1586650,,7055714,7116472,6208343,908129,0,722124,0,139
27488656,8010,9520,2084584,125184,1932196,27204,,1603769,,,490335,500100,,7446781,7507113,7342053,165060,0,133139,0,273
28915895,111,32446316,90948788,51887202,32054595,7006991,,97766722,4864651,,20763731,50000,,60661429,73544689,72955909,588780,0,508555,0,95
29744211,2223,10384996,20712135,6118888,14559134,34113,45000,30512152,0,0,629979,3534270,0,21761379,23027977,22929921,98056,0,13403,0,76
30531586,8129,448875,518505,150241,329850,38414,2865,152426,,,817819,886500,,1572634,1654333,1552947,101386,0,101386,0,27
31067825,8129,,9293,,5290,4003,,1029,,,8264,200,,0,0,14920,0,14920,0,14920,0
33006336,4673,4100802,28637879,42262,27298477,1297140,,6118091,,1658,26618932,2000,,57661567,57745336,50183854,7561482,0,6343233,0,5
35316694,2561,19840963,10574936,6893620,3253952,427364,5194,30292853,,,128240,90000,,33025205,34481457,33698621,782836,0,722789,0,53
39401334,1011,793301,20850181,5436483,15031457,382241,,9540435,4971049,,7131998,4172965,,14898781,19123529,18907523,216006,0,181898,0,108
39450469,4321,75207,311446,1367,303514,6565,,146919,,,239734,135000,,208314,208514,196895,11619,0,9534,0,6
2294590,2891,89758117,49177943,27623019,20964904,590020,184320,102864811,9371408,,26884161,16052544,,74387839,68154962,77626263,0,9471301,0,9471301,498
2300870,4920,122717172,59472910,39584947,18000202,1887761,457500,29251977,828712,452203,152114690,12118164,,75925418,95628707,90213508,5415199,0,4479615,0,694
2302765,4221,9153730,9899381,4344907,4681423,873051,461965,15098209,,,4416867,3004238,,1913028,2705036,4600482,0,1895446,0,1897450,54
2302889,4399,68046352,7234834,1728377,3614365,1892092,15655,9373565,79305,20907,65823064,4315573,,27502183,31774179,31399139,375040,0,126061,0,145
2308342,5510,45112323,5147947,307002,688713,4152232,1160033,42954545,,,8465758,25589668,,16680471,16736161,18135519,0,1399358,0,1542186,97
2311348,4511,7610243,31166292,26667288,3088771,1410233,68474,29028164,126377,0,9690468,500000,0,93465160,94079190,88661550,5417640,0,4689948,0,109
2313225,4329,26923,187249,412,89967,96870,0,79678,0,0,134494,28510,0,234510,234921,159537,75384,0,73039,0,2
2315129,4931,10162831,7960695,1233483,6330162,397050,1091043,17710683,2467635,14293,-978042,5134947,,51605508,55891991,53762229,2129762,0,2129762,0,691
2322673,4771,11708392,9130071,8277358,489280,363433,11956,8949010,45250,,11856159,7500,,8366176,10697570,9052190,1645380,0,1356601,0,69
2322789,4511,18429472,3579874,1933153,1072637,574084,,3661141,,,18348205,71900,,21083573,21122008,20121661,1000347,0,799274,0,62
2323199,4773,18938797,4934453,2005448,2712923,216082,101248,21197387,,,2777111,4057987,,10383747,10505802,13455513,0,2949711,0,2949711,115
2323768,1071,28373528,5340393,974463,4054182,274755,,8621208,,,25092713,5440184,,20967875,32534028,48816818,0,16282790,0,16523847,204
2324976,2562,11999231,6180637,1974294,4119947,86396,1940,2151102,,,16030706,26260,,16519610,17007901,13640386,3367515,0,2992280,0,122
2326144,3030,31458320,13815026,5923891,1983917,5907218,7542,130258434,7358814,1565973,-93902333,2288710,,15720390,20538468,25667832,0,5129364,0,5129364,266
2329485,4519,73174172,39215391,3051291,6090582,30073518,135122,9714130,,,102810555,355000,,76594971,77124677,73543025,3581652,0,2976955,0,90
3069820,1723,10291982,9805831,4258266,4408823,518592,9253,13954299,41901,0,6110866,343000,0,13594096,13586781,12505695,1081086,0,935244,0,72
3074819,4532,396449,4331490,1793698,972138,1565654,,1450921,1280,,3275738,299000,,7062253,7077394,6978360,99034,0,82398,0,9
3086619,4711,0,150556,147620,2536,400,0,361229,0,0,-210673,200,0,105345,105345,129752,0,24407,0,25460,1
3440120,3020,3663020,43724661,4968001,36744888,2011772,2129,8006559,,,39383251,220,,21956350,21140902,15073747,6067155,0,5095143,0,78
2643282,3109,24854991,23262207,15872605,2613474,4776128,381751,17848019,416825,,30234105,1000000,,93416035,137100011,129229334,7870677,0,6945277,0,325
3119988,1011,8736387,7583231,2204260,4091362,1287609,227854,8735675,2103125,,5708672,160000,,49564412,60413150,56957035,3456115,0,3031017,0,210
3814038,4639,4270585,6560515,5709195,831880,19440,38000,9276186,82770,,1510144,20000,,40485708,40486709,39682904,803805,0,690056,0,14
5515377,7112,18433148,5683239,395583,2326640,2961016,58830,5114811,13375,,19047031,6560000,,21085169,21374196,15830966,5543230,0,5002398,0,86
5613006,4222,9577679,13487834,10819418,2269945,398471,70774,41791735,542400,,-19197848,400000,,3550147,5729992,7132967,0,1402975,0,1402975,54
5668427,4322,20841829,27928246,501005,25548888,1878353,11611,26935780,,2973520,18872386,183500,,110937450,109311785,93859892,15451893,0,13378578,0,516
5796752,5210,9893327,1812415,,367221,1445194,2438,701601,4252568,,6754011,,312575,2631208,3156710,3214719,0,58009,0,66936,22
